country,generation,age,suicides_no
Thailand,Millenials,25-34 years,706
Thailand,Millenials,15-24 years,331
Thailand,Millenials,25-34 years,126
Thailand,Millenials,15-24 years,88
Thailand,Millenials,25-34 years,682
Thailand,Millenials,15-24 years,337
Thailand,Millenials,25-34 years,116
Thailand,Millenials,15-24 years,49
Thailand,Millenials,25-34 years,663
Thailand,Millenials,15-24 years,317
Thailand,Millenials,25-34 years,96
Thailand,Millenials,15-24 years,55
Thailand,Millenials,25-34 years,646
Thailand,Millenials,15-24 years,322
Thailand,Millenials,25-34 years,116
Thailand,Millenials,15-24 years,60
Trinidad and Tobago,Millenials,5-14 years,4
Trinidad and Tobago,Millenials,5-14 years,1
Trinidad and Tobago,Millenials,5-14 years,3
Trinidad and Tobago,Millenials,5-14 years,2
Trinidad and Tobago,Millenials,5-14 years,2
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,5-14 years,2
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,5-14 years,4
Trinidad and Tobago,Millenials,5-14 years,1
Trinidad and Tobago,Millenials,5-14 years,2
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,5-14 years,2
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,5-14 years,3
Trinidad and Tobago,Millenials,5-14 years,1
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,5-14 years,2
Trinidad and Tobago,Millenials,5-14 years,1
Trinidad and Tobago,Millenials,15-24 years,29
Trinidad and Tobago,Millenials,15-24 years,16
Trinidad and Tobago,Millenials,5-14 years,2
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,15-24 years,29
Trinidad and Tobago,Millenials,15-24 years,7
Trinidad and Tobago,Millenials,5-14 years,2
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,15-24 years,23
Trinidad and Tobago,Millenials,15-24 years,13
Trinidad and Tobago,Millenials,5-14 years,1
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,15-24 years,26
Trinidad and Tobago,Millenials,15-24 years,3
Trinidad and Tobago,Millenials,5-14 years,1
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,15-24 years,18
Trinidad and Tobago,Millenials,15-24 years,10
Trinidad and Tobago,Millenials,5-14 years,1
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,15-24 years,23
Trinidad and Tobago,Millenials,15-24 years,7
Trinidad and Tobago,Millenials,5-14 years,2
Trinidad and Tobago,Millenials,5-14 years,0
Trinidad and Tobago,Millenials,15-24 years,20
Trinidad and Tobago,Millenials,15-24 years,4
Trinidad and Tobago,Millenials,15-24 years,23
Trinidad and Tobago,Millenials,15-24 years,11
Trinidad and Tobago,Millenials,15-24 years,25
Trinidad and Tobago,Millenials,15-24 years,5
Trinidad and Tobago,Millenials,15-24 years,17
Trinidad and Tobago,Millenials,15-24 years,9
Trinidad and Tobago,Millenials,25-34 years,25
Trinidad and Tobago,Millenials,15-24 years,20
Trinidad and Tobago,Millenials,25-34 years,8
Trinidad and Tobago,Millenials,15-24 years,5
Turkey,Millenials,15-24 years,139
Turkey,Millenials,15-24 years,74
Turkey,Millenials,15-24 years,238
Turkey,Millenials,15-24 years,95
Turkey,Millenials,25-34 years,180
Turkey,Millenials,15-24 years,177
Turkey,Millenials,15-24 years,83
Turkey,Millenials,25-34 years,60
Turkey,Millenials,25-34 years,227
Turkey,Millenials,15-24 years,184
Turkey,Millenials,15-24 years,94
Turkey,Millenials,25-34 years,78
Turkey,Millenials,25-34 years,285
Turkey,Millenials,15-24 years,253
Turkey,Millenials,15-24 years,133
Turkey,Millenials,25-34 years,87
Turkey,Millenials,15-24 years,260
Turkey,Millenials,25-34 years,243
Turkey,Millenials,15-24 years,114
Turkey,Millenials,25-34 years,65
Turkey,Millenials,25-34 years,241
Turkey,Millenials,15-24 years,207
Turkey,Millenials,15-24 years,131
Turkey,Millenials,25-34 years,72
Turkmenistan,Millenials,5-14 years,3
Turkmenistan,Millenials,5-14 years,1
Turkmenistan,Millenials,5-14 years,9
Turkmenistan,Millenials,5-14 years,2
Turkmenistan,Millenials,5-14 years,5
Turkmenistan,Millenials,5-14 years,2
Turkmenistan,Millenials,5-14 years,4
Turkmenistan,Millenials,5-14 years,1
Turkmenistan,Millenials,5-14 years,7
Turkmenistan,Millenials,5-14 years,2
Turkmenistan,Millenials,5-14 years,10
Turkmenistan,Millenials,5-14 years,3
Turkmenistan,Millenials,5-14 years,11
Turkmenistan,Millenials,5-14 years,2
Turkmenistan,Millenials,5-14 years,15
Turkmenistan,Millenials,5-14 years,3
Turkmenistan,Millenials,5-14 years,7
Turkmenistan,Millenials,5-14 years,2
Turkmenistan,Millenials,5-14 years,7
Turkmenistan,Millenials,5-14 years,2
Turkmenistan,Millenials,15-24 years,87
Turkmenistan,Millenials,15-24 years,33
Turkmenistan,Millenials,5-14 years,6
Turkmenistan,Millenials,5-14 years,3
Turkmenistan,Millenials,15-24 years,94
Turkmenistan,Millenials,15-24 years,43
Turkmenistan,Millenials,5-14 years,7
Turkmenistan,Millenials,5-14 years,3
Turkmenistan,Millenials,15-24 years,81
Turkmenistan,Millenials,15-24 years,38
Turkmenistan,Millenials,5-14 years,3
Turkmenistan,Millenials,5-14 years,2
Turkmenistan,Millenials,15-24 years,76
Turkmenistan,Millenials,15-24 years,43
Turkmenistan,Millenials,5-14 years,6
Turkmenistan,Millenials,5-14 years,4
Turkmenistan,Millenials,15-24 years,107
Turkmenistan,Millenials,15-24 years,40
Turkmenistan,Millenials,5-14 years,9
Turkmenistan,Millenials,5-14 years,3
Turkmenistan,Millenials,15-24 years,104
Turkmenistan,Millenials,15-24 years,62
Turkmenistan,Millenials,5-14 years,12
Turkmenistan,Millenials,5-14 years,4
Turkmenistan,Millenials,15-24 years,67
Turkmenistan,Millenials,15-24 years,37
Turkmenistan,Millenials,15-24 years,130
Turkmenistan,Millenials,15-24 years,64
Turkmenistan,Millenials,15-24 years,47
Turkmenistan,Millenials,15-24 years,20
Turkmenistan,Millenials,15-24 years,42
Turkmenistan,Millenials,15-24 years,22
Turkmenistan,Millenials,15-24 years,27
Turkmenistan,Millenials,25-34 years,20
Turkmenistan,Millenials,15-24 years,20
Turkmenistan,Millenials,25-34 years,5
Turkmenistan,Millenials,15-24 years,35
Turkmenistan,Millenials,25-34 years,23
Turkmenistan,Millenials,15-24 years,18
Turkmenistan,Millenials,25-34 years,9
Turkmenistan,Millenials,25-34 years,21
Turkmenistan,Millenials,15-24 years,19
Turkmenistan,Millenials,15-24 years,16
Turkmenistan,Millenials,25-34 years,8
Turkmenistan,Millenials,25-34 years,23
Turkmenistan,Millenials,15-24 years,23
Turkmenistan,Millenials,15-24 years,20
Turkmenistan,Millenials,25-34 years,14
Turkmenistan,Millenials,15-24 years,31
Turkmenistan,Millenials,15-24 years,21
Turkmenistan,Millenials,25-34 years,15
Turkmenistan,Millenials,25-34 years,11
Ukraine,Millenials,5-14 years,64
Ukraine,Millenials,5-14 years,19
Ukraine,Millenials,5-14 years,68
Ukraine,Millenials,5-14 years,13
Ukraine,Millenials,5-14 years,65
Ukraine,Millenials,5-14 years,20
Ukraine,Millenials,5-14 years,60
Ukraine,Millenials,5-14 years,18
Ukraine,Millenials,5-14 years,68
Ukraine,Millenials,5-14 years,16
Ukraine,Millenials,5-14 years,76
Ukraine,Millenials,5-14 years,12
Ukraine,Millenials,5-14 years,61
Ukraine,Millenials,5-14 years,17
Ukraine,Millenials,5-14 years,53
Ukraine,Millenials,5-14 years,25
Ukraine,Millenials,5-14 years,79
Ukraine,Millenials,5-14 years,14
Ukraine,Millenials,5-14 years,95
Ukraine,Millenials,5-14 years,21
Ukraine,Millenials,15-24 years,1073
Ukraine,Millenials,15-24 years,147
Ukraine,Millenials,5-14 years,67
Ukraine,Millenials,5-14 years,16
Ukraine,Millenials,15-24 years,998
Ukraine,Millenials,15-24 years,142
Ukraine,Millenials,5-14 years,55
Ukraine,Millenials,5-14 years,13
Ukraine,Millenials,15-24 years,994
Ukraine,Millenials,15-24 years,131
Ukraine,Millenials,5-14 years,50
Ukraine,Millenials,5-14 years,17
Ukraine,Millenials,15-24 years,944
Ukraine,Millenials,15-24 years,109
Ukraine,Millenials,5-14 years,58
Ukraine,Millenials,5-14 years,12
Ukraine,Millenials,15-24 years,861
Ukraine,Millenials,15-24 years,139
Ukraine,Millenials,5-14 years,49
Ukraine,Millenials,5-14 years,7
Ukraine,Millenials,15-24 years,837
Ukraine,Millenials,15-24 years,98
Ukraine,Millenials,5-14 years,33
Ukraine,Millenials,5-14 years,9
Ukraine,Millenials,15-24 years,987
Ukraine,Millenials,15-24 years,129
Ukraine,Millenials,15-24 years,856
Ukraine,Millenials,15-24 years,118
Ukraine,Millenials,15-24 years,906
Ukraine,Millenials,15-24 years,148
Ukraine,Millenials,15-24 years,843
Ukraine,Millenials,15-24 years,154
Ukraine,Millenials,25-34 years,1457
Ukraine,Millenials,15-24 years,850
Ukraine,Millenials,15-24 years,157
Ukraine,Millenials,25-34 years,160
Ukraine,Millenials,25-34 years,1450
Ukraine,Millenials,15-24 years,838
Ukraine,Millenials,25-34 years,186
Ukraine,Millenials,15-24 years,126
Ukraine,Millenials,25-34 years,1302
Ukraine,Millenials,15-24 years,560
Ukraine,Millenials,25-34 years,197
Ukraine,Millenials,15-24 years,118
Ukraine,Millenials,25-34 years,1114
Ukraine,Millenials,15-24 years,507
Ukraine,Millenials,15-24 years,117
Ukraine,Millenials,25-34 years,168
United Arab Emirates,Millenials,15-24 years,7
United Arab Emirates,Millenials,15-24 years,7
United Arab Emirates,Millenials,5-14 years,0
United Arab Emirates,Millenials,5-14 years,0
United Arab Emirates,Millenials,15-24 years,7
United Arab Emirates,Millenials,15-24 years,1
United Arab Emirates,Millenials,5-14 years,0
United Arab Emirates,Millenials,5-14 years,0
United Arab Emirates,Millenials,15-24 years,18
United Arab Emirates,Millenials,15-24 years,4
United Arab Emirates,Millenials,15-24 years,18
United Arab Emirates,Millenials,15-24 years,4
United Arab Emirates,Millenials,15-24 years,15
United Arab Emirates,Millenials,15-24 years,7
United Arab Emirates,Millenials,15-24 years,6
United Arab Emirates,Millenials,15-24 years,10
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,5-14 years,1
United Kingdom,Millenials,5-14 years,2
United Kingdom,Millenials,5-14 years,0
United Kingdom,Millenials,5-14 years,12
United Kingdom,Millenials,5-14 years,2
United Kingdom,Millenials,5-14 years,9
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,5-14 years,6
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,5-14 years,6
United Kingdom,Millenials,5-14 years,0
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,5-14 years,3
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,5-14 years,2
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,5-14 years,1
United Kingdom,Millenials,5-14 years,5
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,15-24 years,361
United Kingdom,Millenials,15-24 years,72
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,5-14 years,3
United Kingdom,Millenials,15-24 years,323
United Kingdom,Millenials,15-24 years,90
United Kingdom,Millenials,5-14 years,5
United Kingdom,Millenials,5-14 years,5
United Kingdom,Millenials,15-24 years,316
United Kingdom,Millenials,15-24 years,91
United Kingdom,Millenials,5-14 years,2
United Kingdom,Millenials,5-14 years,2
United Kingdom,Millenials,15-24 years,315
United Kingdom,Millenials,15-24 years,88
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,5-14 years,1
United Kingdom,Millenials,15-24 years,296
United Kingdom,Millenials,15-24 years,88
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,15-24 years,308
United Kingdom,Millenials,15-24 years,74
United Kingdom,Millenials,5-14 years,4
United Kingdom,Millenials,5-14 years,3
United Kingdom,Millenials,15-24 years,309
United Kingdom,Millenials,15-24 years,70
United Kingdom,Millenials,15-24 years,323
United Kingdom,Millenials,15-24 years,81
United Kingdom,Millenials,15-24 years,332
United Kingdom,Millenials,15-24 years,84
United Kingdom,Millenials,15-24 years,344
United Kingdom,Millenials,15-24 years,106
United Kingdom,Millenials,25-34 years,553
United Kingdom,Millenials,15-24 years,346
United Kingdom,Millenials,25-34 years,134
United Kingdom,Millenials,15-24 years,100
United Kingdom,Millenials,25-34 years,597
United Kingdom,Millenials,15-24 years,364
United Kingdom,Millenials,25-34 years,153
United Kingdom,Millenials,15-24 years,70
United Kingdom,Millenials,25-34 years,586
United Kingdom,Millenials,15-24 years,331
United Kingdom,Millenials,25-34 years,124
United Kingdom,Millenials,15-24 years,81
United Kingdom,Millenials,25-34 years,602
United Kingdom,Millenials,15-24 years,332
United Kingdom,Millenials,25-34 years,155
United Kingdom,Millenials,15-24 years,103
United Kingdom,Millenials,25-34 years,596
United Kingdom,Millenials,15-24 years,374
United Kingdom,Millenials,25-34 years,181
United Kingdom,Millenials,15-24 years,104
United States,Millenials,5-14 years,208
United States,Millenials,5-14 years,58
United States,Millenials,5-14 years,232
United States,Millenials,5-14 years,82
United States,Millenials,5-14 years,233
United States,Millenials,5-14 years,88
United States,Millenials,5-14 years,234
United States,Millenials,5-14 years,88
United States,Millenials,5-14 years,260
United States,Millenials,5-14 years,77
United States,Millenials,5-14 years,225
United States,Millenials,5-14 years,77
United States,Millenials,5-14 years,233
United States,Millenials,5-14 years,74
United States,Millenials,5-14 years,241
United States,Millenials,5-14 years,83
United States,Millenials,5-14 years,194
United States,Millenials,5-14 years,50
United States,Millenials,5-14 years,244
United States,Millenials,5-14 years,63
United States,Millenials,15-24 years,3409
United States,Millenials,15-24 years,562
United States,Millenials,5-14 years,214
United States,Millenials,5-14 years,65
United States,Millenials,15-24 years,3432
United States,Millenials,15-24 years,578
United States,Millenials,5-14 years,199
United States,Millenials,5-14 years,65
United States,Millenials,15-24 years,3381
United States,Millenials,15-24 years,607
United States,Millenials,5-14 years,194
United States,Millenials,5-14 years,56
United States,Millenials,15-24 years,3596
United States,Millenials,15-24 years,720
United States,Millenials,5-14 years,187
United States,Millenials,5-14 years,98
United States,Millenials,15-24 years,3498
United States,Millenials,15-24 years,714
United States,Millenials,5-14 years,204
United States,Millenials,5-14 years,68
United States,Millenials,15-24 years,3528
United States,Millenials,15-24 years,661
United States,Millenials,5-14 years,153
United States,Millenials,5-14 years,66
United States,Millenials,15-24 years,3481
United States,Millenials,15-24 years,659
United States,Millenials,15-24 years,3560
United States,Millenials,15-24 years,738
United States,Millenials,15-24 years,3595
United States,Millenials,15-24 years,776
United States,Millenials,15-24 years,3772
United States,Millenials,15-24 years,830
United States,Millenials,25-34 years,4862
United States,Millenials,15-24 years,3959
United States,Millenials,25-34 years,1238
United States,Millenials,15-24 years,863
United States,Millenials,25-34 years,4985
United States,Millenials,15-24 years,3918
United States,Millenials,25-34 years,1231
United States,Millenials,15-24 years,954
United States,Millenials,25-34 years,5063
United States,Millenials,15-24 years,3903
United States,Millenials,25-34 years,1285
United States,Millenials,15-24 years,975
United States,Millenials,25-34 years,5222
United States,Millenials,15-24 years,4089
United States,Millenials,25-34 years,1347
United States,Millenials,15-24 years,990
United States,Millenials,25-34 years,5503
United States,Millenials,15-24 years,4359
United States,Millenials,25-34 years,1444
United States,Millenials,15-24 years,1132
Uruguay,Millenials,5-14 years,4
Uruguay,Millenials,5-14 years,2
Uruguay,Millenials,5-14 years,3
Uruguay,Millenials,5-14 years,0
Uruguay,Millenials,5-14 years,2
Uruguay,Millenials,5-14 years,0
Uruguay,Millenials,5-14 years,4
Uruguay,Millenials,5-14 years,1
Uruguay,Millenials,5-14 years,1
Uruguay,Millenials,5-14 years,1
Uruguay,Millenials,5-14 years,4
Uruguay,Millenials,5-14 years,0
Uruguay,Millenials,5-14 years,3
Uruguay,Millenials,5-14 years,1
Uruguay,Millenials,5-14 years,2
Uruguay,Millenials,5-14 years,2
Uruguay,Millenials,15-24 years,51
Uruguay,Millenials,15-24 years,13
Uruguay,Millenials,5-14 years,3
Uruguay,Millenials,5-14 years,1
Uruguay,Millenials,15-24 years,77
Uruguay,Millenials,15-24 years,17
Uruguay,Millenials,5-14 years,3
Uruguay,Millenials,5-14 years,2
Uruguay,Millenials,15-24 years,48
Uruguay,Millenials,15-24 years,11
Uruguay,Millenials,5-14 years,2
Uruguay,Millenials,5-14 years,1
Uruguay,Millenials,15-24 years,56
Uruguay,Millenials,15-24 years,17
Uruguay,Millenials,5-14 years,4
Uruguay,Millenials,5-14 years,3
Uruguay,Millenials,15-24 years,56
Uruguay,Millenials,15-24 years,17
Uruguay,Millenials,5-14 years,2
Uruguay,Millenials,5-14 years,1
Uruguay,Millenials,15-24 years,56
Uruguay,Millenials,15-24 years,6
Uruguay,Millenials,5-14 years,2
Uruguay,Millenials,5-14 years,0
Uruguay,Millenials,15-24 years,63
Uruguay,Millenials,15-24 years,19
Uruguay,Millenials,15-24 years,57
Uruguay,Millenials,15-24 years,11
Uruguay,Millenials,15-24 years,64
Uruguay,Millenials,15-24 years,13
Uruguay,Millenials,15-24 years,69
Uruguay,Millenials,15-24 years,11
Uruguay,Millenials,25-34 years,72
Uruguay,Millenials,15-24 years,81
Uruguay,Millenials,25-34 years,16
Uruguay,Millenials,15-24 years,12
Uruguay,Millenials,25-34 years,77
Uruguay,Millenials,15-24 years,73
Uruguay,Millenials,25-34 years,17
Uruguay,Millenials,15-24 years,15
Uruguay,Millenials,25-34 years,81
Uruguay,Millenials,15-24 years,78
Uruguay,Millenials,25-34 years,20
Uruguay,Millenials,15-24 years,18
Uruguay,Millenials,25-34 years,96
Uruguay,Millenials,15-24 years,74
Uruguay,Millenials,25-34 years,23
Uruguay,Millenials,15-24 years,17
Uzbekistan,Millenials,5-14 years,49
Uzbekistan,Millenials,5-14 years,7
Uzbekistan,Millenials,5-14 years,49
Uzbekistan,Millenials,5-14 years,8
Uzbekistan,Millenials,5-14 years,47
Uzbekistan,Millenials,5-14 years,7
Uzbekistan,Millenials,5-14 years,32
Uzbekistan,Millenials,5-14 years,3
Uzbekistan,Millenials,5-14 years,38
Uzbekistan,Millenials,5-14 years,7
Uzbekistan,Millenials,5-14 years,40
Uzbekistan,Millenials,5-14 years,10
Uzbekistan,Millenials,5-14 years,37
Uzbekistan,Millenials,5-14 years,9
Uzbekistan,Millenials,5-14 years,53
Uzbekistan,Millenials,5-14 years,7
Uzbekistan,Millenials,5-14 years,59
Uzbekistan,Millenials,5-14 years,18
Uzbekistan,Millenials,5-14 years,57
Uzbekistan,Millenials,5-14 years,13
Uzbekistan,Millenials,15-24 years,363
Uzbekistan,Millenials,15-24 years,176
Uzbekistan,Millenials,5-14 years,64
Uzbekistan,Millenials,5-14 years,18
Uzbekistan,Millenials,15-24 years,325
Uzbekistan,Millenials,15-24 years,141
Uzbekistan,Millenials,5-14 years,49
Uzbekistan,Millenials,5-14 years,19
Uzbekistan,Millenials,15-24 years,235
Uzbekistan,Millenials,15-24 years,151
