country,generation,age,suicides_no
Switzerland,Silent,75+ years,175
Switzerland,Silent,55-74 years,251
Switzerland,Silent,75+ years,117
Switzerland,Silent,55-74 years,160
Switzerland,Silent,75+ years,124
Switzerland,Silent,55-74 years,242
Switzerland,Silent,75+ years,41
Switzerland,Silent,55-74 years,85
Switzerland,Silent,75+ years,114
Switzerland,Silent,55-74 years,220
Switzerland,Silent,55-74 years,96
Switzerland,Silent,75+ years,36
Switzerland,Silent,75+ years,125
Switzerland,Silent,75+ years,44
Switzerland,Silent,75+ years,129
Switzerland,Silent,75+ years,41
Switzerland,Silent,75+ years,146
Switzerland,Silent,75+ years,37
Switzerland,Silent,75+ years,144
Switzerland,Silent,75+ years,47
Switzerland,Silent,75+ years,143
Switzerland,Silent,75+ years,41
Thailand,Silent,35-54 years,448
Thailand,Silent,35-54 years,236
Thailand,Silent,35-54 years,495
Thailand,Silent,35-54 years,204
Thailand,Silent,35-54 years,458
Thailand,Silent,35-54 years,227
Thailand,Silent,35-54 years,665
Thailand,Silent,35-54 years,290
Thailand,Silent,55-74 years,295
Thailand,Silent,55-74 years,118
Thailand,Silent,55-74 years,274
Thailand,Silent,55-74 years,86
Thailand,Silent,55-74 years,205
Thailand,Silent,55-74 years,72
Thailand,Silent,55-74 years,334
Thailand,Silent,55-74 years,120
Thailand,Silent,55-74 years,349
Thailand,Silent,55-74 years,127
Thailand,Silent,55-74 years,306
Thailand,Silent,55-74 years,117
Thailand,Silent,55-74 years,419
Thailand,Silent,55-74 years,142
Thailand,Silent,55-74 years,469
Thailand,Silent,55-74 years,174
Thailand,Silent,55-74 years,454
Thailand,Silent,55-74 years,153
Thailand,Silent,75+ years,99
Thailand,Silent,55-74 years,522
Thailand,Silent,75+ years,43
Thailand,Silent,55-74 years,183
Thailand,Silent,55-74 years,531
Thailand,Silent,75+ years,93
Thailand,Silent,75+ years,41
Thailand,Silent,55-74 years,183
Thailand,Silent,75+ years,93
Thailand,Silent,55-74 years,491
Thailand,Silent,75+ years,46
Thailand,Silent,55-74 years,190
Thailand,Silent,75+ years,94
Thailand,Silent,55-74 years,486
Thailand,Silent,55-74 years,175
Thailand,Silent,75+ years,33
Thailand,Silent,55-74 years,458
Thailand,Silent,75+ years,87
Thailand,Silent,55-74 years,147
Thailand,Silent,75+ years,27
Thailand,Silent,75+ years,104
Thailand,Silent,55-74 years,470
Thailand,Silent,75+ years,43
Thailand,Silent,55-74 years,155
Thailand,Silent,75+ years,101
Thailand,Silent,55-74 years,473
Thailand,Silent,75+ years,50
Thailand,Silent,55-74 years,173
Thailand,Silent,75+ years,116
Thailand,Silent,55-74 years,542
Thailand,Silent,55-74 years,185
Thailand,Silent,75+ years,35
Thailand,Silent,75+ years,145
Thailand,Silent,55-74 years,511
Thailand,Silent,75+ years,41
Thailand,Silent,55-74 years,164
Thailand,Silent,75+ years,112
Thailand,Silent,75+ years,56
Thailand,Silent,75+ years,136
Thailand,Silent,75+ years,54
Thailand,Silent,75+ years,152
Thailand,Silent,75+ years,64
Thailand,Silent,75+ years,137
Thailand,Silent,75+ years,71
Thailand,Silent,75+ years,174
Thailand,Silent,75+ years,63
Thailand,Silent,75+ years,152
Thailand,Silent,75+ years,69
Trinidad and Tobago,Silent,35-54 years,9
Trinidad and Tobago,Silent,35-54 years,0
Trinidad and Tobago,Silent,35-54 years,21
Trinidad and Tobago,Silent,35-54 years,9
Trinidad and Tobago,Silent,35-54 years,23
Trinidad and Tobago,Silent,35-54 years,9
Trinidad and Tobago,Silent,35-54 years,32
Trinidad and Tobago,Silent,35-54 years,13
Trinidad and Tobago,Silent,35-54 years,45
Trinidad and Tobago,Silent,35-54 years,11
Trinidad and Tobago,Silent,35-54 years,34
Trinidad and Tobago,Silent,35-54 years,11
Trinidad and Tobago,Silent,55-74 years,16
Trinidad and Tobago,Silent,55-74 years,2
Trinidad and Tobago,Silent,55-74 years,16
Trinidad and Tobago,Silent,55-74 years,3
Trinidad and Tobago,Silent,55-74 years,16
Trinidad and Tobago,Silent,55-74 years,3
Trinidad and Tobago,Silent,55-74 years,23
Trinidad and Tobago,Silent,55-74 years,3
Trinidad and Tobago,Silent,55-74 years,23
Trinidad and Tobago,Silent,55-74 years,4
Trinidad and Tobago,Silent,55-74 years,17
Trinidad and Tobago,Silent,55-74 years,5
Trinidad and Tobago,Silent,55-74 years,19
Trinidad and Tobago,Silent,55-74 years,4
Trinidad and Tobago,Silent,55-74 years,16
Trinidad and Tobago,Silent,55-74 years,1
Trinidad and Tobago,Silent,55-74 years,25
Trinidad and Tobago,Silent,55-74 years,4
Trinidad and Tobago,Silent,55-74 years,20
Trinidad and Tobago,Silent,55-74 years,4
Trinidad and Tobago,Silent,75+ years,7
Trinidad and Tobago,Silent,55-74 years,18
Trinidad and Tobago,Silent,55-74 years,5
Trinidad and Tobago,Silent,75+ years,1
Trinidad and Tobago,Silent,55-74 years,19
Trinidad and Tobago,Silent,75+ years,3
Trinidad and Tobago,Silent,75+ years,1
Trinidad and Tobago,Silent,55-74 years,1
Trinidad and Tobago,Silent,75+ years,4
Trinidad and Tobago,Silent,55-74 years,20
Trinidad and Tobago,Silent,75+ years,2
Trinidad and Tobago,Silent,55-74 years,2
Trinidad and Tobago,Silent,75+ years,5
Trinidad and Tobago,Silent,55-74 years,23
Trinidad and Tobago,Silent,75+ years,2
Trinidad and Tobago,Silent,55-74 years,7
Trinidad and Tobago,Silent,75+ years,4
Trinidad and Tobago,Silent,55-74 years,12
Trinidad and Tobago,Silent,75+ years,2
Trinidad and Tobago,Silent,55-74 years,2
Trinidad and Tobago,Silent,75+ years,3
Trinidad and Tobago,Silent,55-74 years,17
Trinidad and Tobago,Silent,55-74 years,6
Trinidad and Tobago,Silent,75+ years,0
Trinidad and Tobago,Silent,75+ years,5
Trinidad and Tobago,Silent,55-74 years,14
Trinidad and Tobago,Silent,75+ years,1
Trinidad and Tobago,Silent,55-74 years,3
Trinidad and Tobago,Silent,55-74 years,30
Trinidad and Tobago,Silent,75+ years,3
Trinidad and Tobago,Silent,75+ years,1
Trinidad and Tobago,Silent,55-74 years,4
Trinidad and Tobago,Silent,75+ years,3
Trinidad and Tobago,Silent,55-74 years,13
Trinidad and Tobago,Silent,55-74 years,6
Trinidad and Tobago,Silent,75+ years,0
Trinidad and Tobago,Silent,75+ years,4
Trinidad and Tobago,Silent,55-74 years,21
Trinidad and Tobago,Silent,55-74 years,4
Trinidad and Tobago,Silent,75+ years,0
Trinidad and Tobago,Silent,75+ years,5
Trinidad and Tobago,Silent,75+ years,0
Turkey,Silent,75+ years,33
Turkey,Silent,55-74 years,130
Turkey,Silent,75+ years,17
Turkey,Silent,55-74 years,38
Turkey,Silent,75+ years,63
Turkey,Silent,55-74 years,175
Turkey,Silent,75+ years,28
Turkey,Silent,55-74 years,57
Turkey,Silent,75+ years,45
Turkey,Silent,75+ years,15
Turkey,Silent,75+ years,58
Turkey,Silent,75+ years,23
Turkey,Silent,75+ years,76
Turkey,Silent,75+ years,29
Turkey,Silent,75+ years,66
Turkey,Silent,75+ years,23
Turkey,Silent,75+ years,61
Turkey,Silent,75+ years,25
Turkmenistan,Silent,35-54 years,54
Turkmenistan,Silent,35-54 years,21
Turkmenistan,Silent,35-54 years,55
Turkmenistan,Silent,35-54 years,18
Turkmenistan,Silent,35-54 years,64
Turkmenistan,Silent,35-54 years,17
Turkmenistan,Silent,35-54 years,65
Turkmenistan,Silent,35-54 years,18
Turkmenistan,Silent,55-74 years,22
Turkmenistan,Silent,55-74 years,18
Turkmenistan,Silent,55-74 years,14
Turkmenistan,Silent,55-74 years,11
Turkmenistan,Silent,55-74 years,23
Turkmenistan,Silent,55-74 years,19
Turkmenistan,Silent,55-74 years,21
Turkmenistan,Silent,55-74 years,11
Turkmenistan,Silent,55-74 years,24
Turkmenistan,Silent,55-74 years,7
Turkmenistan,Silent,55-74 years,31
Turkmenistan,Silent,55-74 years,9
Turkmenistan,Silent,55-74 years,21
Turkmenistan,Silent,55-74 years,6
Turkmenistan,Silent,55-74 years,20
Turkmenistan,Silent,55-74 years,9
Turkmenistan,Silent,55-74 years,30
Turkmenistan,Silent,55-74 years,11
Turkmenistan,Silent,55-74 years,16
Turkmenistan,Silent,55-74 years,3
Turkmenistan,Silent,75+ years,3
Turkmenistan,Silent,55-74 years,22
Turkmenistan,Silent,55-74 years,6
Turkmenistan,Silent,75+ years,0
Turkmenistan,Silent,55-74 years,21
Turkmenistan,Silent,75+ years,1
Turkmenistan,Silent,55-74 years,6
Turkmenistan,Silent,75+ years,1
Turkmenistan,Silent,75+ years,2
Turkmenistan,Silent,55-74 years,11
Turkmenistan,Silent,75+ years,3
Turkmenistan,Silent,55-74 years,3
Turkmenistan,Silent,75+ years,3
Turkmenistan,Silent,55-74 years,13
Turkmenistan,Silent,75+ years,3
Turkmenistan,Silent,55-74 years,4
Turkmenistan,Silent,55-74 years,28
Turkmenistan,Silent,75+ years,4
Turkmenistan,Silent,55-74 years,7
Turkmenistan,Silent,75+ years,1
Turkmenistan,Silent,75+ years,5
Turkmenistan,Silent,55-74 years,28
Turkmenistan,Silent,75+ years,2
Turkmenistan,Silent,55-74 years,7
Turkmenistan,Silent,55-74 years,23
Turkmenistan,Silent,75+ years,2
Turkmenistan,Silent,75+ years,2
Turkmenistan,Silent,55-74 years,7
Turkmenistan,Silent,55-74 years,18
Turkmenistan,Silent,75+ years,2
Turkmenistan,Silent,75+ years,2
Turkmenistan,Silent,55-74 years,6
Turkmenistan,Silent,75+ years,2
Turkmenistan,Silent,55-74 years,7
Turkmenistan,Silent,55-74 years,1
Turkmenistan,Silent,75+ years,0
Turkmenistan,Silent,75+ years,2
Turkmenistan,Silent,55-74 years,10
Turkmenistan,Silent,55-74 years,2
Turkmenistan,Silent,75+ years,0
Turkmenistan,Silent,75+ years,1
Turkmenistan,Silent,75+ years,0
Turkmenistan,Silent,75+ years,1
Turkmenistan,Silent,75+ years,0
Turkmenistan,Silent,75+ years,1
Turkmenistan,Silent,75+ years,0
Turkmenistan,Silent,75+ years,0
Turkmenistan,Silent,75+ years,0
Turkmenistan,Silent,75+ years,1
Turkmenistan,Silent,75+ years,0
Ukraine,Silent,35-54 years,3093
Ukraine,Silent,35-54 years,770
Ukraine,Silent,35-54 years,3002
Ukraine,Silent,35-54 years,656
Ukraine,Silent,35-54 years,3547
Ukraine,Silent,35-54 years,759
Ukraine,Silent,35-54 years,3570
Ukraine,Silent,35-54 years,704
Ukraine,Silent,55-74 years,2075
Ukraine,Silent,55-74 years,867
Ukraine,Silent,55-74 years,2323
Ukraine,Silent,55-74 years,920
Ukraine,Silent,55-74 years,2654
Ukraine,Silent,55-74 years,940
Ukraine,Silent,55-74 years,3174
Ukraine,Silent,55-74 years,1087
Ukraine,Silent,55-74 years,3505
Ukraine,Silent,55-74 years,1029
Ukraine,Silent,55-74 years,3821
Ukraine,Silent,55-74 years,1079
Ukraine,Silent,55-74 years,3735
Ukraine,Silent,55-74 years,1152
Ukraine,Silent,55-74 years,3589
Ukraine,Silent,55-74 years,1155
Ukraine,Silent,55-74 years,3489
Ukraine,Silent,55-74 years,1002
Ukraine,Silent,55-74 years,3380
Ukraine,Silent,55-74 years,956
Ukraine,Silent,55-74 years,3001
Ukraine,Silent,75+ years,467
Ukraine,Silent,75+ years,387
Ukraine,Silent,55-74 years,775
Ukraine,Silent,75+ years,518
Ukraine,Silent,55-74 years,2738
Ukraine,Silent,75+ years,364
Ukraine,Silent,55-74 years,759
Ukraine,Silent,75+ years,531
Ukraine,Silent,55-74 years,2648
Ukraine,Silent,75+ years,381
Ukraine,Silent,55-74 years,738
Ukraine,Silent,75+ years,508
Ukraine,Silent,55-74 years,2260
Ukraine,Silent,75+ years,373
Ukraine,Silent,55-74 years,603
Ukraine,Silent,75+ years,561
Ukraine,Silent,55-74 years,2151
Ukraine,Silent,75+ years,342
Ukraine,Silent,55-74 years,576
Ukraine,Silent,75+ years,562
Ukraine,Silent,55-74 years,1993
Ukraine,Silent,75+ years,333
Ukraine,Silent,55-74 years,563
Ukraine,Silent,75+ years,517
Ukraine,Silent,55-74 years,1922
Ukraine,Silent,75+ years,325
Ukraine,Silent,55-74 years,483
Ukraine,Silent,75+ years,554
Ukraine,Silent,55-74 years,1854
Ukraine,Silent,75+ years,347
Ukraine,Silent,55-74 years,483
Ukraine,Silent,75+ years,532
Ukraine,Silent,55-74 years,1882
Ukraine,Silent,75+ years,313
Ukraine,Silent,55-74 years,556
Ukraine,Silent,75+ years,495
Ukraine,Silent,55-74 years,1827
Ukraine,Silent,75+ years,303
Ukraine,Silent,55-74 years,479
Ukraine,Silent,75+ years,531
Ukraine,Silent,75+ years,311
Ukraine,Silent,75+ years,590
Ukraine,Silent,75+ years,347
Ukraine,Silent,75+ years,608
Ukraine,Silent,75+ years,339
Ukraine,Silent,75+ years,669
Ukraine,Silent,75+ years,296
United Arab Emirates,Silent,55-74 years,3
United Arab Emirates,Silent,55-74 years,0
United Arab Emirates,Silent,75+ years,0
United Arab Emirates,Silent,75+ years,0
United Arab Emirates,Silent,55-74 years,2
United Arab Emirates,Silent,55-74 years,2
United Arab Emirates,Silent,75+ years,0
United Arab Emirates,Silent,75+ years,0
United Arab Emirates,Silent,55-74 years,2
United Arab Emirates,Silent,55-74 years,2
United Arab Emirates,Silent,75+ years,0
United Arab Emirates,Silent,75+ years,0
United Arab Emirates,Silent,55-74 years,3
United Arab Emirates,Silent,55-74 years,0
United Arab Emirates,Silent,75+ years,0
United Arab Emirates,Silent,75+ years,0
United Arab Emirates,Silent,55-74 years,3
United Arab Emirates,Silent,55-74 years,0
United Arab Emirates,Silent,75+ years,0
United Arab Emirates,Silent,75+ years,0
United Arab Emirates,Silent,75+ years,1
United Arab Emirates,Silent,55-74 years,5
United Arab Emirates,Silent,55-74 years,1
United Arab Emirates,Silent,75+ years,0
United Kingdom,Silent,35-54 years,1208
United Kingdom,Silent,35-54 years,505
United Kingdom,Silent,35-54 years,1152
United Kingdom,Silent,35-54 years,424
United Kingdom,Silent,35-54 years,1072
United Kingdom,Silent,35-54 years,417
United Kingdom,Silent,35-54 years,1218
United Kingdom,Silent,35-54 years,417
United Kingdom,Silent,35-54 years,1117
United Kingdom,Silent,35-54 years,353
United Kingdom,Silent,35-54 years,1246
United Kingdom,Silent,35-54 years,360
United Kingdom,Silent,55-74 years,628
United Kingdom,Silent,55-74 years,311
United Kingdom,Silent,55-74 years,693
United Kingdom,Silent,55-74 years,299
United Kingdom,Silent,55-74 years,652
United Kingdom,Silent,55-74 years,263
United Kingdom,Silent,55-74 years,595
United Kingdom,Silent,55-74 years,256
United Kingdom,Silent,55-74 years,602
United Kingdom,Silent,55-74 years,237
United Kingdom,Silent,55-74 years,552
United Kingdom,Silent,55-74 years,218
United Kingdom,Silent,55-74 years,519
United Kingdom,Silent,55-74 years,224
United Kingdom,Silent,55-74 years,571
United Kingdom,Silent,55-74 years,244
United Kingdom,Silent,55-74 years,604
United Kingdom,Silent,55-74 years,232
United Kingdom,Silent,55-74 years,568
United Kingdom,Silent,55-74 years,212
United Kingdom,Silent,75+ years,225
United Kingdom,Silent,55-74 years,569
United Kingdom,Silent,55-74 years,239
United Kingdom,Silent,75+ years,106
United Kingdom,Silent,75+ years,175
United Kingdom,Silent,55-74 years,564
United Kingdom,Silent,75+ years,117
United Kingdom,Silent,55-74 years,222
United Kingdom,Silent,75+ years,209
United Kingdom,Silent,55-74 years,575
United Kingdom,Silent,75+ years,104
United Kingdom,Silent,55-74 years,207
United Kingdom,Silent,75+ years,221
United Kingdom,Silent,55-74 years,601
United Kingdom,Silent,75+ years,115
United Kingdom,Silent,55-74 years,244
United Kingdom,Silent,75+ years,215
United Kingdom,Silent,55-74 years,617
United Kingdom,Silent,55-74 years,237
United Kingdom,Silent,75+ years,97
United Kingdom,Silent,55-74 years,656
United Kingdom,Silent,75+ years,199
United Kingdom,Silent,55-74 years,238
United Kingdom,Silent,75+ years,86
United Kingdom,Silent,75+ years,214
United Kingdom,Silent,55-74 years,613
United Kingdom,Silent,55-74 years,230
United Kingdom,Silent,75+ years,82
United Kingdom,Silent,75+ years,221
United Kingdom,Silent,55-74 years,692
United Kingdom,Silent,55-74 years,207
United Kingdom,Silent,75+ years,88
United Kingdom,Silent,55-74 years,676
United Kingdom,Silent,75+ years,195
United Kingdom,Silent,55-74 years,229
United Kingdom,Silent,75+ years,97
United Kingdom,Silent,75+ years,227
United Kingdom,Silent,55-74 years,696
United Kingdom,Silent,55-74 years,232
United Kingdom,Silent,75+ years,89
United Kingdom,Silent,75+ years,207
United Kingdom,Silent,75+ years,70
United Kingdom,Silent,75+ years,215
United Kingdom,Silent,75+ years,93
United Kingdom,Silent,75+ years,258
United Kingdom,Silent,75+ years,103
United Kingdom,Silent,75+ years,257
United Kingdom,Silent,75+ years,83
United Kingdom,Silent,75+ years,273
United Kingdom,Silent,75+ years,108
United States,Silent,35-54 years,6053
United States,Silent,35-54 years,2105
United States,Silent,35-54 years,6450
United States,Silent,35-54 years,2299
United States,Silent,35-54 years,6569
United States,Silent,35-54 years,2270
United States,Silent,35-54 years,6528
United States,Silent,35-54 years,2209
United States,Silent,35-54 years,6814
United States,Silent,35-54 years,2159
United States,Silent,35-54 years,7260
United States,Silent,35-54 years,2175
United States,Silent,55-74 years,4983
United States,Silent,55-74 years,1342
United States,Silent,55-74 years,4818
United States,Silent,55-74 years,1325
United States,Silent,55-74 years,4797
United States,Silent,55-74 years,1304
United States,Silent,55-74 years,4498
United States,Silent,55-74 years,1179
United States,Silent,55-74 years,4607
United States,Silent,55-74 years,1157
United States,Silent,55-74 years,4613
United States,Silent,55-74 years,1118
United States,Silent,55-74 years,4514
United States,Silent,55-74 years,1095
United States,Silent,55-74 years,4466
United States,Silent,55-74 years,1094
United States,Silent,55-74 years,4306
United States,Silent,55-74 years,1061
United States,Silent,55-74 years,4153
United States,Silent,55-74 years,1084
United States,Silent,75+ years,2549
United States,Silent,55-74 years,4603
United States,Silent,55-74 years,1146
United States,Silent,75+ years,412
United States,Silent,75+ years,2642
United States,Silent,55-74 years,4890
United States,Silent,55-74 years,1191
United States,Silent,75+ years,443
United States,Silent,75+ years,2499
United States,Silent,55-74 years,4941
United States,Silent,55-74 years,1237
United States,Silent,75+ years,414
United States,Silent,75+ years,2496
United States,Silent,55-74 years,4989
United States,Silent,55-74 years,1301
United States,Silent,75+ years,423
United States,Silent,75+ years,2610
United States,Silent,55-74 years,5190
United States,Silent,55-74 years,1364
United States,Silent,75+ years,450
United States,Silent,75+ years,2494
United States,Silent,55-74 years,5431
United States,Silent,55-74 years,1536
United States,Silent,75+ years,421
United States,Silent,75+ years,2566
United States,Silent,55-74 years,5830
United States,Silent,55-74 years,1684
United States,Silent,75+ years,411
United States,Silent,75+ years,2531
United States,Silent,55-74 years,6558
United States,Silent,55-74 years,1703
United States,Silent,75+ years,428
United States,Silent,75+ years,2552
United States,Silent,55-74 years,6851
United States,Silent,55-74 years,1875
United States,Silent,75+ years,389
United States,Silent,75+ years,2617
United States,Silent,55-74 years,7287
United States,Silent,55-74 years,2071
United States,Silent,75+ years,403
United States,Silent,75+ years,2721
United States,Silent,75+ years,421
United States,Silent,75+ years,2853
United States,Silent,75+ years,428
United States,Silent,75+ years,2990
United States,Silent,75+ years,431
United States,Silent,75+ years,3106
United States,Silent,75+ years,477
United States,Silent,75+ years,3171
United States,Silent,75+ years,540
Uruguay,Silent,35-54 years,67
Uruguay,Silent,35-54 years,16
Uruguay,Silent,35-54 years,45
Uruguay,Silent,35-54 years,8
Uruguay,Silent,35-54 years,59
Uruguay,Silent,35-54 years,19
Uruguay,Silent,35-54 years,56
Uruguay,Silent,35-54 years,17
Uruguay,Silent,35-54 years,78
Uruguay,Silent,35-54 years,17
Uruguay,Silent,35-54 years,75
Uruguay,Silent,35-54 years,14
Uruguay,Silent,55-74 years,91
Uruguay,Silent,55-74 years,29
Uruguay,Silent,55-74 years,102
Uruguay,Silent,55-74 years,28
Uruguay,Silent,55-74 years,94
Uruguay,Silent,55-74 years,25
Uruguay,Silent,55-74 years,98
Uruguay,Silent,55-74 years,25
Uruguay,Silent,55-74 years,115
Uruguay,Silent,55-74 years,31
Uruguay,Silent,55-74 years,123
Uruguay,Silent,55-74 years,24
Uruguay,Silent,55-74 years,103
Uruguay,Silent,55-74 years,26
Uruguay,Silent,55-74 years,141
Uruguay,Silent,55-74 years,22
Uruguay,Silent,75+ years,51
Uruguay,Silent,55-74 years,119
Uruguay,Silent,55-74 years,29
Uruguay,Silent,75+ years,10
Uruguay,Silent,75+ years,78
Uruguay,Silent,55-74 years,143
Uruguay,Silent,55-74 years,50
Uruguay,Silent,75+ years,18
Uruguay,Silent,75+ years,62
Uruguay,Silent,55-74 years,131
