country,generation,age,suicides_no
Turkey,Generation X,25-34 years,189
Turkey,Generation X,25-34 years,44
Turkey,Generation X,35-54 years,397
Turkey,Generation X,25-34 years,248
Turkey,Generation X,35-54 years,110
Turkey,Generation X,25-34 years,61
Turkey,Generation X,35-54 years,266
Turkey,Generation X,35-54 years,82
Turkey,Generation X,35-54 years,399
Turkey,Generation X,35-54 years,113
Turkey,Generation X,35-54 years,477
Turkey,Generation X,35-54 years,118
Turkey,Generation X,35-54 years,394
Turkey,Generation X,35-54 years,109
Turkey,Generation X,35-54 years,385
Turkey,Generation X,35-54 years,109
Turkmenistan,Generation X,15-24 years,33
Turkmenistan,Generation X,15-24 years,24
Turkmenistan,Generation X,5-14 years,5
Turkmenistan,Generation X,5-14 years,4
Turkmenistan,Generation X,15-24 years,51
Turkmenistan,Generation X,15-24 years,21
Turkmenistan,Generation X,5-14 years,4
Turkmenistan,Generation X,5-14 years,4
Turkmenistan,Generation X,15-24 years,29
Turkmenistan,Generation X,15-24 years,25
Turkmenistan,Generation X,5-14 years,3
Turkmenistan,Generation X,5-14 years,2
Turkmenistan,Generation X,15-24 years,56
Turkmenistan,Generation X,15-24 years,27
Turkmenistan,Generation X,5-14 years,6
Turkmenistan,Generation X,5-14 years,0
Turkmenistan,Generation X,15-24 years,50
Turkmenistan,Generation X,15-24 years,31
Turkmenistan,Generation X,15-24 years,60
Turkmenistan,Generation X,15-24 years,33
Turkmenistan,Generation X,15-24 years,46
Turkmenistan,Generation X,15-24 years,25
Turkmenistan,Generation X,15-24 years,51
Turkmenistan,Generation X,15-24 years,24
Turkmenistan,Generation X,15-24 years,58
Turkmenistan,Generation X,25-34 years,36
Turkmenistan,Generation X,15-24 years,23
Turkmenistan,Generation X,25-34 years,11
Turkmenistan,Generation X,15-24 years,76
Turkmenistan,Generation X,25-34 years,51
Turkmenistan,Generation X,15-24 years,17
Turkmenistan,Generation X,25-34 years,11
Turkmenistan,Generation X,25-34 years,74
Turkmenistan,Generation X,15-24 years,88
Turkmenistan,Generation X,15-24 years,37
Turkmenistan,Generation X,25-34 years,11
Turkmenistan,Generation X,25-34 years,74
Turkmenistan,Generation X,15-24 years,92
Turkmenistan,Generation X,15-24 years,37
Turkmenistan,Generation X,25-34 years,11
Turkmenistan,Generation X,25-34 years,89
Turkmenistan,Generation X,15-24 years,104
Turkmenistan,Generation X,15-24 years,37
Turkmenistan,Generation X,25-34 years,28
Turkmenistan,Generation X,25-34 years,85
Turkmenistan,Generation X,15-24 years,104
Turkmenistan,Generation X,15-24 years,32
Turkmenistan,Generation X,25-34 years,22
Turkmenistan,Generation X,25-34 years,114
Turkmenistan,Generation X,25-34 years,22
Turkmenistan,Generation X,25-34 years,108
Turkmenistan,Generation X,25-34 years,19
Turkmenistan,Generation X,25-34 years,101
Turkmenistan,Generation X,25-34 years,21
Turkmenistan,Generation X,25-34 years,99
Turkmenistan,Generation X,25-34 years,22
Turkmenistan,Generation X,25-34 years,102
Turkmenistan,Generation X,25-34 years,26
Turkmenistan,Generation X,25-34 years,111
Turkmenistan,Generation X,25-34 years,16
Turkmenistan,Generation X,25-34 years,77
Turkmenistan,Generation X,25-34 years,18
Turkmenistan,Generation X,25-34 years,94
Turkmenistan,Generation X,25-34 years,26
Turkmenistan,Generation X,25-34 years,28
Turkmenistan,Generation X,25-34 years,14
Turkmenistan,Generation X,25-34 years,40
Turkmenistan,Generation X,35-54 years,35
Turkmenistan,Generation X,25-34 years,9
Turkmenistan,Generation X,35-54 years,9
Turkmenistan,Generation X,35-54 years,33
Turkmenistan,Generation X,35-54 years,8
Turkmenistan,Generation X,35-54 years,39
Turkmenistan,Generation X,35-54 years,4
Turkmenistan,Generation X,35-54 years,28
Turkmenistan,Generation X,35-54 years,3
Turkmenistan,Generation X,35-54 years,39
Turkmenistan,Generation X,35-54 years,4
Turkmenistan,Generation X,35-54 years,38
Turkmenistan,Generation X,35-54 years,5
Ukraine,Generation X,15-24 years,488
Ukraine,Generation X,15-24 years,128
Ukraine,Generation X,5-14 years,53
Ukraine,Generation X,5-14 years,9
Ukraine,Generation X,15-24 years,494
Ukraine,Generation X,15-24 years,182
Ukraine,Generation X,5-14 years,69
Ukraine,Generation X,5-14 years,15
Ukraine,Generation X,15-24 years,573
Ukraine,Generation X,15-24 years,180
Ukraine,Generation X,5-14 years,61
Ukraine,Generation X,5-14 years,13
Ukraine,Generation X,15-24 years,613
Ukraine,Generation X,15-24 years,165
Ukraine,Generation X,5-14 years,59
Ukraine,Generation X,5-14 years,6
Ukraine,Generation X,15-24 years,618
Ukraine,Generation X,15-24 years,137
Ukraine,Generation X,15-24 years,623
Ukraine,Generation X,15-24 years,189
Ukraine,Generation X,15-24 years,795
Ukraine,Generation X,15-24 years,152
Ukraine,Generation X,15-24 years,879
Ukraine,Generation X,15-24 years,175
Ukraine,Generation X,25-34 years,1854
Ukraine,Generation X,15-24 years,948
Ukraine,Generation X,25-34 years,243
Ukraine,Generation X,15-24 years,187
Ukraine,Generation X,25-34 years,1870
Ukraine,Generation X,15-24 years,1023
Ukraine,Generation X,25-34 years,248
Ukraine,Generation X,15-24 years,165
Ukraine,Generation X,25-34 years,1859
Ukraine,Generation X,15-24 years,986
Ukraine,Generation X,25-34 years,248
Ukraine,Generation X,15-24 years,172
Ukraine,Generation X,25-34 years,1830
Ukraine,Generation X,15-24 years,1049
Ukraine,Generation X,25-34 years,219
Ukraine,Generation X,15-24 years,196
Ukraine,Generation X,25-34 years,1800
Ukraine,Generation X,15-24 years,1054
Ukraine,Generation X,25-34 years,247
Ukraine,Generation X,15-24 years,158
Ukraine,Generation X,25-34 years,1740
Ukraine,Generation X,15-24 years,1097
Ukraine,Generation X,25-34 years,251
Ukraine,Generation X,15-24 years,196
Ukraine,Generation X,25-34 years,1633
Ukraine,Generation X,25-34 years,218
Ukraine,Generation X,25-34 years,1660
Ukraine,Generation X,25-34 years,218
Ukraine,Generation X,25-34 years,1628
Ukraine,Generation X,25-34 years,214
Ukraine,Generation X,25-34 years,1489
Ukraine,Generation X,25-34 years,183
Ukraine,Generation X,25-34 years,1467
Ukraine,Generation X,25-34 years,182
Ukraine,Generation X,25-34 years,1455
Ukraine,Generation X,25-34 years,170
Ukraine,Generation X,25-34 years,1546
Ukraine,Generation X,25-34 years,181
Ukraine,Generation X,25-34 years,1452
Ukraine,Generation X,25-34 years,182
Ukraine,Generation X,25-34 years,1504
Ukraine,Generation X,25-34 years,186
Ukraine,Generation X,35-54 years,2853
Ukraine,Generation X,25-34 years,1457
Ukraine,Generation X,35-54 years,458
Ukraine,Generation X,25-34 years,170
Ukraine,Generation X,35-54 years,2664
Ukraine,Generation X,35-54 years,464
Ukraine,Generation X,35-54 years,2680
Ukraine,Generation X,35-54 years,494
Ukraine,Generation X,35-54 years,2363
Ukraine,Generation X,35-54 years,423
Ukraine,Generation X,35-54 years,2181
Ukraine,Generation X,35-54 years,427
United Arab Emirates,Generation X,25-34 years,28
United Arab Emirates,Generation X,25-34 years,6
United Arab Emirates,Generation X,25-34 years,37
United Arab Emirates,Generation X,25-34 years,5
United Arab Emirates,Generation X,25-34 years,33
United Arab Emirates,Generation X,25-34 years,4
United Arab Emirates,Generation X,25-34 years,10
United Arab Emirates,Generation X,25-34 years,25
United Arab Emirates,Generation X,25-34 years,52
United Arab Emirates,Generation X,25-34 years,4
United Arab Emirates,Generation X,25-34 years,14
United Arab Emirates,Generation X,25-34 years,39
United Arab Emirates,Generation X,35-54 years,34
United Arab Emirates,Generation X,35-54 years,1
United Kingdom,Generation X,15-24 years,411
United Kingdom,Generation X,15-24 years,86
United Kingdom,Generation X,5-14 years,3
United Kingdom,Generation X,5-14 years,2
United Kingdom,Generation X,15-24 years,449
United Kingdom,Generation X,15-24 years,97
United Kingdom,Generation X,5-14 years,2
United Kingdom,Generation X,5-14 years,2
United Kingdom,Generation X,15-24 years,461
United Kingdom,Generation X,15-24 years,105
United Kingdom,Generation X,5-14 years,7
United Kingdom,Generation X,5-14 years,3
United Kingdom,Generation X,15-24 years,565
United Kingdom,Generation X,15-24 years,120
United Kingdom,Generation X,5-14 years,4
United Kingdom,Generation X,5-14 years,2
United Kingdom,Generation X,15-24 years,482
United Kingdom,Generation X,15-24 years,87
United Kingdom,Generation X,5-14 years,2
United Kingdom,Generation X,5-14 years,1
United Kingdom,Generation X,15-24 years,528
United Kingdom,Generation X,15-24 years,85
United Kingdom,Generation X,5-14 years,2
United Kingdom,Generation X,5-14 years,0
United Kingdom,Generation X,15-24 years,481
United Kingdom,Generation X,15-24 years,93
United Kingdom,Generation X,15-24 years,500
United Kingdom,Generation X,15-24 years,91
United Kingdom,Generation X,15-24 years,501
United Kingdom,Generation X,15-24 years,82
United Kingdom,Generation X,15-24 years,445
United Kingdom,Generation X,15-24 years,82
United Kingdom,Generation X,25-34 years,858
United Kingdom,Generation X,15-24 years,419
United Kingdom,Generation X,25-34 years,143
United Kingdom,Generation X,15-24 years,81
United Kingdom,Generation X,25-34 years,858
United Kingdom,Generation X,15-24 years,362
United Kingdom,Generation X,25-34 years,190
United Kingdom,Generation X,15-24 years,88
United Kingdom,Generation X,25-34 years,832
United Kingdom,Generation X,15-24 years,411
United Kingdom,Generation X,25-34 years,171
United Kingdom,Generation X,15-24 years,82
United Kingdom,Generation X,25-34 years,968
United Kingdom,Generation X,15-24 years,382
United Kingdom,Generation X,25-34 years,177
United Kingdom,Generation X,15-24 years,101
United Kingdom,Generation X,25-34 years,839
United Kingdom,Generation X,15-24 years,393
United Kingdom,Generation X,25-34 years,171
United Kingdom,Generation X,15-24 years,88
United Kingdom,Generation X,25-34 years,768
United Kingdom,Generation X,15-24 years,390
United Kingdom,Generation X,25-34 years,167
United Kingdom,Generation X,15-24 years,101
United Kingdom,Generation X,25-34 years,723
United Kingdom,Generation X,25-34 years,136
United Kingdom,Generation X,25-34 years,747
United Kingdom,Generation X,25-34 years,170
United Kingdom,Generation X,25-34 years,637
United Kingdom,Generation X,25-34 years,144
United Kingdom,Generation X,25-34 years,599
United Kingdom,Generation X,25-34 years,150
United Kingdom,Generation X,25-34 years,563
United Kingdom,Generation X,25-34 years,162
United Kingdom,Generation X,25-34 years,562
United Kingdom,Generation X,25-34 years,138
United Kingdom,Generation X,25-34 years,547
United Kingdom,Generation X,25-34 years,132
United Kingdom,Generation X,25-34 years,617
United Kingdom,Generation X,25-34 years,156
United Kingdom,Generation X,25-34 years,564
United Kingdom,Generation X,25-34 years,133
United Kingdom,Generation X,35-54 years,1444
United Kingdom,Generation X,25-34 years,513
United Kingdom,Generation X,35-54 years,400
United Kingdom,Generation X,25-34 years,133
United Kingdom,Generation X,35-54 years,1611
United Kingdom,Generation X,35-54 years,417
United Kingdom,Generation X,35-54 years,1587
United Kingdom,Generation X,35-54 years,403
United Kingdom,Generation X,35-54 years,1743
United Kingdom,Generation X,35-54 years,449
United Kingdom,Generation X,35-54 years,1692
United Kingdom,Generation X,35-54 years,462
United Kingdom,Generation X,35-54 years,1579
United Kingdom,Generation X,35-54 years,473
United States,Generation X,15-24 years,4267
United States,Generation X,15-24 years,854
United States,Generation X,5-14 years,205
United States,Generation X,5-14 years,73
United States,Generation X,15-24 years,4276
United States,Generation X,15-24 years,844
United States,Generation X,5-14 years,199
United States,Generation X,5-14 years,56
United States,Generation X,15-24 years,4109
United States,Generation X,15-24 years,815
United States,Generation X,5-14 years,199
United States,Generation X,5-14 years,52
United States,Generation X,15-24 years,4143
United States,Generation X,15-24 years,786
United States,Generation X,5-14 years,181
United States,Generation X,5-14 years,62
United States,Generation X,15-24 years,4106
United States,Generation X,15-24 years,764
United States,Generation X,5-14 years,184
United States,Generation X,5-14 years,56
United States,Generation X,15-24 years,4160
United States,Generation X,15-24 years,709
United States,Generation X,5-14 years,195
United States,Generation X,5-14 years,69
United States,Generation X,15-24 years,4073
United States,Generation X,15-24 years,678
United States,Generation X,15-24 years,4044
United States,Generation X,15-24 years,649
United States,Generation X,15-24 years,4119
United States,Generation X,15-24 years,730
United States,Generation X,15-24 years,4302
United States,Generation X,15-24 years,654
United States,Generation X,25-34 years,5234
United States,Generation X,15-24 years,4132
United States,Generation X,25-34 years,1058
United States,Generation X,15-24 years,652
United States,Generation X,25-34 years,4848
United States,Generation X,15-24 years,3724
United States,Generation X,25-34 years,1013
United States,Generation X,15-24 years,634
United States,Generation X,25-34 years,4684
United States,Generation X,15-24 years,3559
United States,Generation X,25-34 years,988
United States,Generation X,15-24 years,627
United States,Generation X,25-34 years,4404
United States,Generation X,15-24 years,3532
United States,Generation X,25-34 years,961
United States,Generation X,15-24 years,603
United States,Generation X,25-34 years,4194
United States,Generation X,15-24 years,3326
United States,Generation X,25-34 years,912
United States,Generation X,15-24 years,575
United States,Generation X,25-34 years,3938
United States,Generation X,15-24 years,3424
United States,Generation X,25-34 years,854
United States,Generation X,15-24 years,570
United States,Generation X,25-34 years,4199
United States,Generation X,25-34 years,871
United States,Generation X,25-34 years,4135
United States,Generation X,25-34 years,911
United States,Generation X,25-34 years,4156
United States,Generation X,25-34 years,909
United States,Generation X,25-34 years,4142
United States,Generation X,25-34 years,932
United States,Generation X,25-34 years,4066
United States,Generation X,25-34 years,924
United States,Generation X,25-34 years,4053
United States,Generation X,25-34 years,932
United States,Generation X,25-34 years,4281
United States,Generation X,25-34 years,997
United States,Generation X,25-34 years,4273
United States,Generation X,25-34 years,1027
United States,Generation X,25-34 years,4293
United States,Generation X,25-34 years,1027
United States,Generation X,35-54 years,11767
United States,Generation X,25-34 years,4645
United States,Generation X,35-54 years,3604
United States,Generation X,25-34 years,1092
United States,Generation X,35-54 years,11681
United States,Generation X,35-54 years,3776
United States,Generation X,35-54 years,11763
United States,Generation X,35-54 years,3857
United States,Generation X,35-54 years,11396
United States,Generation X,35-54 years,3776
United States,Generation X,35-54 years,11455
United States,Generation X,35-54 years,4018
United States,Generation X,35-54 years,11634
United States,Generation X,35-54 years,4053
Uruguay,Generation X,15-24 years,16
Uruguay,Generation X,15-24 years,5
Uruguay,Generation X,5-14 years,2
Uruguay,Generation X,5-14 years,1
Uruguay,Generation X,15-24 years,18
Uruguay,Generation X,15-24 years,12
Uruguay,Generation X,5-14 years,2
Uruguay,Generation X,5-14 years,0
Uruguay,Generation X,15-24 years,18
Uruguay,Generation X,15-24 years,7
Uruguay,Generation X,5-14 years,1
Uruguay,Generation X,5-14 years,1
Uruguay,Generation X,15-24 years,28
Uruguay,Generation X,15-24 years,6
Uruguay,Generation X,5-14 years,2
Uruguay,Generation X,5-14 years,0
Uruguay,Generation X,15-24 years,32
Uruguay,Generation X,15-24 years,12
Uruguay,Generation X,5-14 years,2
Uruguay,Generation X,5-14 years,0
Uruguay,Generation X,15-24 years,33
Uruguay,Generation X,15-24 years,7
Uruguay,Generation X,5-14 years,3
Uruguay,Generation X,5-14 years,3
Uruguay,Generation X,15-24 years,45
Uruguay,Generation X,15-24 years,10
Uruguay,Generation X,15-24 years,33
Uruguay,Generation X,15-24 years,10
Uruguay,Generation X,25-34 years,52
Uruguay,Generation X,15-24 years,43
Uruguay,Generation X,15-24 years,18
Uruguay,Generation X,25-34 years,15
Uruguay,Generation X,25-34 years,48
Uruguay,Generation X,15-24 years,48
Uruguay,Generation X,25-34 years,12
Uruguay,Generation X,15-24 years,9
Uruguay,Generation X,25-34 years,59
Uruguay,Generation X,15-24 years,49
Uruguay,Generation X,25-34 years,14
Uruguay,Generation X,15-24 years,11
Uruguay,Generation X,25-34 years,70
Uruguay,Generation X,15-24 years,48
Uruguay,Generation X,25-34 years,15
Uruguay,Generation X,15-24 years,15
Uruguay,Generation X,25-34 years,48
Uruguay,Generation X,15-24 years,49
Uruguay,Generation X,25-34 years,9
Uruguay,Generation X,15-24 years,9
